影像号,reader,structural_state,status,failure_class,failure_reason,diagnostics_Configuration_EnabledImageTypes,diagnostics_Configuration_Settings,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Hash,diagnostics_Image-original_Maximum,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Size,diagnostics_Image-original_Spacing,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_CenterOfMass,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Size,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_VoxelNum,diagnostics_Versions_Numpy,diagnostics_Versions_PyRadiomics,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Versions_SimpleITK
IMG-2E8214BE2B,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-90A2CAF22A,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-1AEFA3EFE6,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-DA4569F340,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-72D76DF319,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-49ADFFE3F2,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-F86458F022,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,bbae0aa88b8d8f17dc575c8db92dcf0499601607,6.6517486572265625,2.746346223301922,0.10920055210590363,"(67, 81, 42)","(0.9999999999999999, 0.9999999999999999, 2.0)","(7, 12, 5, 54, 64, 32)","(-16.34880866776399, 35.47884879132011, -7.532255619385168)","(28.842327201613397, 45.8027256615535, 18.856322190307402)",40dfd373b7ae859eef91ccef6fb7cc08ba1bb902,"(67, 81, 42)","(0.9999999999999999, 0.9999999999999999, 2.0)",17.0,16363.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-5499170604,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,a15a53cff98e29ffa8eaae2985dd00d99e7ba7f2,4.7454328536987305,1.9277757168672975,0.4854432940483093,"(31, 29, 13)","(1.0, 1.0, 2.0)","(6, 5, 0, 12, 16, 5)","(-2.17998512524769, 3.076583636052044, -11.44901432132882)","(11.556053811659194, 12.89237668161435, 1.4977578475336324)",3dbcbb36178b4f19a8e610ef358658d08a86e019,"(31, 29, 13)","(1.0, 1.0, 2.0)",1.0,223.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-E9EDC2335C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,fed8f20a2a2bbd4569e807ece8ee7061419f37f9,8.563471794128418,2.7336230051100907,0.021471787244081497,"(53, 53, 38)","(1.0, 1.0, 2.0)","(7, 24, 6, 34, 24, 20)","(-11.310480388097204, 75.63569705889421, -46.68194594594601)","(19.01981981981982, 39.83423423423424, 15.027027027027026)",f28dee1f850cc206309c40850c4c7e13cad1c3b1,"(53, 53, 38)","(1.0, 1.0, 2.0)",7.0,1110.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-4D0EB0D8B3,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,82055534a9e149ba0e8643c1f38b73924dd6e097,7.37703275680542,3.528322589779733,0.1379324048757553,"(41, 34, 28)","(1.0, 1.0, 2.0)","(5, 5, 5, 31, 24, 18)","(0.9655731158851495, 53.726854802791465, 14.717874193548372)","(18.11764705882353, 17.65607210626186, 13.298387096774194)",f92359582125361fec06102051b3ae846b8e2b59,"(41, 34, 28)","(1.0, 1.0, 2.0)",3.0,2108.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-B0E51AD8F2,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-9739F308BF,R1,single-H-low,structurally_undefined,structural_absence,structural_absence,,,,,,,,,,,,,,,,,,,,,,
IMG-E518F85E8B,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,4c9ffd685358edbbb9d8706c8022abffe967656f,7.305202484130859,3.109713908032976,0.0,"(46, 64, 22)","(1.0, 0.9999999999999999, 1.9999999999999998)","(5, 7, 6, 35, 47, 15)","(-9.738208537115135, 48.55390957622686, -2.1251764029758107)","(21.533123612139157, 29.511658031088082, 14.055144337527757)",9ccdb6fc6df36f572fa7144ba12728ecbaae1709,"(46, 64, 22)","(1.0, 0.9999999999999999, 1.9999999999999998)",6.0,5404.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-6DD5C1D207,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,91ed0d71a34f1cf7340e4f75c7f9ecd9c5084253,7.880738735198975,3.257990845951658,-0.11867903172969818,"(59, 47, 33)","(1.0, 0.9999999999999999, 1.9999999999999998)","(7, 9, 5, 46, 33, 26)","(-20.6867662426245, 29.015089458725633, 10.95963828827189)","(24.77631320086563, 24.012984457997245, 15.74247491638796)",4159e9dd65ea22c55f99cef67287ed192bead16b,"(59, 47, 33)","(1.0, 0.9999999999999999, 1.9999999999999998)",4.0,5083.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-FF9305570E,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,5b90d161fdbb1302f111a677be02f5da9a635c12,8.387423515319824,3.4846793022442113,0.0,"(47, 46, 30)","(1.0, 1.0, 2.0)","(5, 6, 1, 34, 35, 28)","(-8.156422146811689, 52.462241640970284, -29.204021522271027)","(21.22409858512095, 23.67366499315381, 17.16887266088544)",857825754cb633beb23e11c54171f24a1e5dc5c2,"(47, 46, 30)","(1.0, 1.0, 2.0)",18.0,2191.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-A94AF0E2B7,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,6b3fdab29365843eddc8b011d667da6155bda0f4,9.982793807983398,3.6393856648073792,0.1615462452173233,"(40, 42, 28)","(1.0, 1.0, 2.0)","(5, 10, 8, 29, 26, 15)","(-1.2543639954050896, 53.32006098244399, -5.955612557982267)","(19.7040101845958, 24.35900700190961, 16.453214513049012)",7095f24c7a35774616c86ed370b9adad2481ca7e,"(40, 42, 28)","(1.0, 1.0, 2.0)",3.0,1571.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-8BF8DD5DE4,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,318107eadf38b90b6934f3100d569517bdd26c98,7.61892032623291,3.0429967857061078,0.27304089069366455,"(48, 55, 27)","(1.0, 1.0, 2.0)","(7, 5, 8, 29, 45, 14)","(-10.862962687370864, 36.13536160617708, 15.433216404308205)","(17.91466445733223, 37.164871582435794, 16.404308202154102)",2c567e4bf25908c34adcbb3f30bf2217c573e718,"(48, 55, 27)","(1.0, 1.0, 2.0)",12.0,1207.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-16B3264BD9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,fe09b719cebf044cc71c20cc1d881faa91241bce,9.410042762756348,3.4718045945399765,0.016160819679498672,"(62, 68, 30)","(0.9999999999999999, 1.0, 1.9999999999999996)","(14, 32, 14, 27, 17, 9)","(1.5150274823955066, 55.76892258490947, -15.228574362819732)","(27.49514563106796, 39.150485436893206, 19.194174757281555)",244cf4d3b11647a701e1e9d68b8d0752c2d4ceb1,"(62, 68, 30)","(0.9999999999999999, 1.0, 1.9999999999999996)",5.0,206.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-A3C8C2DD06,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,ef8d622a4c8ecc228ba6625e29495801f7dd8673,7.294010639190674,3.060869606794134,0.2215636521577835,"(49, 44, 29)","(1.0, 1.0, 2.0)","(15, 13, 1, 27, 15, 22)","(-3.7309570669912446, 50.74434566082705, 24.598478583419066)","(27.1, 17.6, 15.95)",a6bb9ac99ed4a2dc76de0a97c460d1751c4bc20d,"(49, 44, 29)","(1.0, 1.0, 2.0)",6.0,20.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9CAFFB700F,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,08eb742c4d654a63d78917ae896fc5fb73d88a4c,10.236786842346191,3.179086979924302,0.19116006791591644,"(45, 48, 28)","(1.0, 1.0, 1.9999999999999996)","(6, 8, 5, 33, 35, 18)","(-1.6181646235168898, 51.37106159502124, -102.32549308845212)","(21.55639954424611, 25.75864033421952, 14.64603114318268)",cd6368039e211685d457c8b5f7a4be9d281530a8,"(45, 48, 28)","(1.0, 1.0, 1.9999999999999996)",4.0,5266.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-34B5A93F0D,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,ef5cc818576431d541d55d132931f30352d02f2b,7.665438175201416,2.428358352724018,-0.2865934371948242,"(70, 77, 30)","(1.0, 1.0, 1.9999999999999998)","(11, 16, 0, 43, 52, 19)","(9.213277337788202, 75.75697805245807, 21.499962133335174)","(35.698830409356724, 52.59298245614035, 5.003508771929824)",4882e491f7838637c944a993d7262a4d1f4fc3f3,"(70, 77, 30)","(1.0, 1.0, 1.9999999999999998)",11.0,1710.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D1AF77C161,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,853defdceba294f3e0105291e5a4aa50719025e7,8.552831649780273,3.3924290186778925,0.07080312818288803,"(48, 74, 43)","(1.0, 1.0, 1.9999999999999998)","(7, 14, 5, 33, 55, 32)","(-7.577240459999018, 40.41175558785552, -87.40890818592547)","(22.393445133624322, 37.91614978175971, 20.26954590703729)",2d8b81e8d94dae6a2aacaf009011db0f3da567f5,"(48, 74, 43)","(1.0, 1.0, 1.9999999999999998)",4.0,13059.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9F1071F4E8,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,1f4a835ef94d87d3e5d1c7a1d45e2092d7194383,7.540317058563232,3.386765672495732,0.32913944125175476,"(60, 52, 31)","(1.0, 1.0, 2.0)","(5, 9, 5, 47, 38, 21)","(-16.174146660321394, 52.41967725298034, 11.804689133400231)","(30.391925725015646, 30.082933444606716, 13.782599624452326)",6646b1b46aaf04a10d73bf7ee3cfb886c6781508,"(60, 52, 31)","(1.0, 1.0, 2.0)",2.0,9586.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-C870A6AC1C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,79503f6180ec07e3c0095d084e7e0ba16fef26de,8.035799980163574,3.3305561399596053,-0.023329617455601692,"(51, 68, 33)","(1.0, 0.9999999999999999, 2.0)","(7, 7, 3, 32, 54, 30)","(-1.3419188441596397, 41.80978832579322, -13.91929820929132)","(20.005420054200542, 31.23238482384824, 22.65802845528455)",dd197d6f8fe44f4ec4a8471caed0314d6f963ee9,"(51, 68, 33)","(1.0, 0.9999999999999999, 2.0)",17.0,5904.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-30F089654C,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,503ebc0530f6615238c8440068c702f09c9c7414,10.132217407226562,2.842485850289055,0.0,"(62, 59, 30)","(1.0, 1.0, 2.0)","(7, 16, 0, 49, 38, 29)","(-21.90708086549622, 69.61925096943921, -16.122367399226285)","(30.931139835487663, 36.87967097532315, 23.803995299647475)",fbed3591e8948cac051f30fe94a5831a080df6e9,"(62, 59, 30)","(1.0, 1.0, 2.0)",19.0,4255.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-7D9C529BB1,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,eda3924423f7b23b2b2fe6c13987bc3006a73b3d,8.139266967773438,3.4609010734846786,0.0,"(51, 59, 30)","(0.9999999999999999, 1.0, 2.0)","(9, 21, 11, 34, 26, 18)","(-2.9564868987894997, 16.72850628720532, 11.741463474854555)","(27.272455089820358, 30.910179640718564, 25.080838323353294)",5b7ce03d4943da3fe65f3b9ba81ae91f3600dca0,"(51, 59, 30)","(0.9999999999999999, 1.0, 2.0)",11.0,334.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-2D53CE5376,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,8b1dad96841733102b70b493d58f0ebd996c9f27,10.082358360290527,3.6425473446306884,0.13433592021465302,"(51, 51, 33)","(1.0, 1.0, 2.0)","(7, 6, 3, 38, 40, 26)","(-1.4857310633263268, 51.72479752784369, -29.14915458096463)","(21.85920704845815, 27.347312775330398, 20.11559471365639)",c6fe115695bacafd3152032c60e5310f70a441a5,"(51, 51, 33)","(1.0, 1.0, 2.0)",13.0,5675.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-E90D2F9CF7,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9ed52d8f8beae9a7e8aa2143b1c56b87e610f4ed,8.085908889770508,3.078286959893328,0.0,"(45, 43, 25)","(1.0, 1.0, 2.0)","(5, 5, 5, 35, 33, 18)","(-16.6082772313112, 33.83898264463003, -18.36744449656748)","(23.047323135755256, 21.173518164435947, 13.57791586998088)",a6eef423678890e12e6cdc3e370149e8ca134a83,"(45, 43, 25)","(1.0, 1.0, 2.0)",2.0,4184.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-5257F0B748,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,2b1fe7eb3157153ee2b135b13aa0399a050b1245,7.307307243347168,3.069972859225474,-0.24539035558700562,"(37, 36, 25)","(0.9999999999999999, 1.0, 1.9999999999999998)","(6, 8, 5, 25, 23, 15)","(-3.479347061485683, 67.89652325841864, 28.162184410497396)","(14.969521044992742, 20.872278664731496, 11.830188679245284)",dbfcf45ab233d89848330bc7860d17131ac906a5,"(37, 36, 25)","(0.9999999999999999, 1.0, 1.9999999999999998)",11.0,689.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-9C7F306FC4,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,57a3605a78af40244bae7c5e6f1bc3e4756037f3,11.11328125,3.234629045483232,0.0,"(37, 39, 29)","(0.9999999999999999, 0.9999999999999999, 2.0)","(6, 7, 5, 26, 26, 20)","(-5.6284667833795865, 47.00036101587919, -9.036954054795494)","(18.24202626641651, 19.83739837398374, 17.35334584115072)",6ea1ce3fa93429738d07c1025c17b623ce2dc11c,"(37, 39, 29)","(0.9999999999999999, 0.9999999999999999, 2.0)",8.0,1599.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-D6AD15F9D9,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,9f81b93590a5e77432efad6874dcb9cdb85ec5a6,7.787754535675049,2.6864250629686173,0.0,"(70, 75, 34)","(0.9999999999999999, 1.0, 2.0)","(24, 41, 3, 17, 22, 30)","(-26.082243617657802, 43.71121181922648, -0.20281569863279714)","(32.56, 46.52, 16.76)",051de364174a4bc11d608fd3bfe0e2173248084a,"(70, 75, 34)","(0.9999999999999999, 1.0, 2.0)",7.0,25.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-893073F906,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,07915d85768f9ace33e8a5c543f8b8a77ab52602,7.335143566131592,3.122105134803432,0.15467381477355957,"(66, 77, 28)","(1.0, 1.0, 2.0)","(12, 8, 8, 47, 52, 15)","(0.9178147160562524, 29.340724935938987, 7.535763217039104)","(32.50921207369659, 31.693061544492355, 14.117731608519534)",7bcf65434f897022b17d9fc8b93a244f67760386,"(66, 77, 28)","(1.0, 1.0, 2.0)",1.0,7653.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-3C4E938C01,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,fa33dac159a7b93e73387eda8236f3f8439accf1,10.577427864074707,3.2483180938364113,-0.032625410705804825,"(66, 109, 48)","(1.0, 1.0, 2.0)","(6, 5, 7, 55, 98, 35)","(10.505298151602126, 15.183648515501872, -44.23132565284179)","(36.62887864823349, 50.447926267281105, 22.25583717357911)",d20466dc4bee0a85fa49d66b4255fd7d23a53039,"(66, 109, 48)","(1.0, 1.0, 2.0)",45.0,13020.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-674546F2D1,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,dc74317bfa4fafaf93484667163a113e48282787,8.157843589782715,3.6918303741952783,0.11405608057975769,"(55, 47, 32)","(1.0, 0.9999999999999999, 2.0)","(11, 5, 6, 39, 37, 26)","(2.8593874231848453, 40.03109661331841, -13.685276370401947)","(29.884865005192108, 25.800493250259606, 18.286085150571132)",5eb91379d381168cb10d6b2f15c4439d92f66833,"(55, 47, 32)","(1.0, 0.9999999999999999, 2.0)",3.0,7704.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
IMG-27DA8AE9DB,R1,dual-habitat,extractable,none,,{'Original': {}},"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 0.248808}",3D,0ff9c59880d72aee2a3dbfbfaa85630bdad4dd1d,9.630395889282227,3.693358383455826,0.27785009145736694,"(48, 51, 31)","(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(5, 9, 5, 38, 37, 21)","(-13.142211770017159, 53.658706972940195, 35.76150308123248)","(25.255835667600373, 31.197945845004668, 17.128851540616246)",0184ee0763cf44ea0298d16d8cc993c145d8e7f4,"(48, 51, 31)","(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)",21.0,1071.0,1.21.6,v3.0.1,1.3.0,3.7.12,2.2.1
