repeat_id,fold,imputation,radiomics_after_filter,model2_nonzero,model3_radiomics_nonzero
35,4,15,107,0,0
35,4,16,107,0,0
35,4,17,107,0,0
35,4,18,107,0,0
35,4,19,107,0,0
35,4,20,107,0,0
35,5,1,106,0,0
35,5,2,106,0,0
35,5,3,106,0,0
35,5,4,106,0,0
35,5,5,106,0,0
35,5,6,106,0,0
35,5,7,106,0,0
35,5,8,106,0,0
35,5,9,106,0,0
35,5,10,106,0,0
35,5,11,106,0,0
35,5,12,106,0,0
35,5,13,106,0,0
35,5,14,106,0,0
35,5,15,106,0,0
35,5,16,106,0,0
35,5,17,106,0,0
35,5,18,106,0,0
35,5,19,106,0,0
35,5,20,106,0,0
36,1,1,106,0,0
36,1,2,106,0,0
36,1,3,106,0,0
36,1,4,106,0,0
36,1,5,106,0,0
36,1,6,106,0,0
36,1,7,106,0,0
36,1,8,106,0,0
36,1,9,106,0,0
36,1,10,106,0,0
36,1,11,106,0,0
36,1,12,106,0,0
36,1,13,106,0,0
36,1,14,106,0,0
36,1,15,106,0,0
36,1,16,106,0,0
36,1,17,106,0,0
36,1,18,106,0,0
36,1,19,106,0,0
36,1,20,106,0,0
36,2,1,106,6,0
36,2,2,106,6,0
36,2,3,106,6,0
36,2,4,106,6,0
36,2,5,106,6,0
36,2,6,106,6,0
36,2,7,106,6,0
36,2,8,106,6,0
36,2,9,106,6,0
36,2,10,106,6,0
36,2,11,106,6,0
36,2,12,106,6,0
36,2,13,106,6,0
36,2,14,106,6,0
36,2,15,106,6,0
36,2,16,106,6,0
36,2,17,106,6,0
36,2,18,106,6,0
36,2,19,106,6,0
36,2,20,106,6,0
36,3,1,102,0,0
36,3,2,102,0,0
36,3,3,102,0,0
36,3,4,102,0,0
36,3,5,102,0,0
36,3,6,102,0,0
36,3,7,102,0,0
36,3,8,102,0,0
36,3,9,102,0,0
36,3,10,102,0,0
36,3,11,102,0,0
36,3,12,102,0,0
36,3,13,102,0,0
36,3,14,102,0,0
36,3,15,102,0,0
36,3,16,102,0,0
36,3,17,102,0,0
36,3,18,102,0,0
36,3,19,102,0,0
36,3,20,102,0,0
36,4,1,110,0,0
36,4,2,110,0,0
36,4,3,110,0,0
36,4,4,110,0,0
36,4,5,110,0,0
36,4,6,110,0,0
36,4,7,110,0,0
36,4,8,110,0,0
36,4,9,110,0,0
36,4,10,110,0,0
36,4,11,110,0,0
36,4,12,110,0,0
36,4,13,110,0,0
36,4,14,110,0,0
36,4,15,110,0,0
36,4,16,110,0,0
36,4,17,110,0,0
36,4,18,110,0,0
36,4,19,110,0,0
36,4,20,110,0,0
36,5,1,102,0,0
36,5,2,102,0,0
36,5,3,102,0,0
36,5,4,102,0,0
36,5,5,102,0,0
36,5,6,102,0,0
36,5,7,102,0,0
36,5,8,102,0,0
36,5,9,102,0,0
36,5,10,102,0,0
36,5,11,102,0,0
36,5,12,102,0,0
36,5,13,102,0,0
36,5,14,102,0,0
36,5,15,102,0,0
36,5,16,102,0,0
36,5,17,102,0,0
36,5,18,102,0,0
36,5,19,102,0,0
36,5,20,102,0,0
37,1,1,110,0,0
37,1,2,110,0,0
37,1,3,110,0,0
37,1,4,110,0,0
37,1,5,110,0,0
37,1,6,110,0,0
37,1,7,110,0,0
37,1,8,110,0,0
37,1,9,110,0,0
37,1,10,110,0,0
37,1,11,110,0,0
37,1,12,110,0,0
37,1,13,110,0,0
37,1,14,110,0,0
37,1,15,110,0,0
37,1,16,110,0,0
37,1,17,110,0,0
37,1,18,110,0,0
37,1,19,110,0,0
37,1,20,110,0,0
37,2,1,106,9,0
37,2,2,106,9,0
37,2,3,106,9,0
37,2,4,106,9,0
37,2,5,106,9,0
37,2,6,106,9,0
37,2,7,106,9,0
37,2,8,106,9,0
37,2,9,106,9,0
37,2,10,106,9,0
37,2,11,106,9,0
37,2,12,106,9,0
37,2,13,106,9,0
37,2,14,106,9,0
37,2,15,106,9,0
37,2,16,106,9,0
37,2,17,106,9,0
37,2,18,106,9,0
37,2,19,106,9,0
37,2,20,106,9,0
37,3,1,101,0,0
37,3,2,101,0,0
37,3,3,101,0,0
37,3,4,101,0,0
37,3,5,101,0,0
37,3,6,101,0,0
37,3,7,101,0,0
37,3,8,101,0,0
37,3,9,101,0,0
37,3,10,101,0,0
37,3,11,101,0,0
37,3,12,101,0,0
37,3,13,101,0,0
37,3,14,101,0,0
37,3,15,101,0,0
37,3,16,101,0,0
37,3,17,101,0,0
37,3,18,101,0,0
37,3,19,101,0,0
37,3,20,101,0,0
37,4,1,107,0,0
37,4,2,107,0,0
37,4,3,107,0,0
37,4,4,107,0,0
37,4,5,107,0,0
37,4,6,107,0,0
37,4,7,107,0,0
37,4,8,107,0,0
37,4,9,107,0,0
37,4,10,107,0,0
37,4,11,107,0,0
37,4,12,107,0,0
37,4,13,107,0,0
37,4,14,107,0,0
37,4,15,107,0,0
37,4,16,107,0,0
37,4,17,107,0,0
37,4,18,107,0,0
37,4,19,107,0,0
37,4,20,107,0,0
37,5,1,101,0,0
37,5,2,101,0,0
37,5,3,101,0,0
37,5,4,101,0,0
37,5,5,101,0,0
37,5,6,101,0,0
37,5,7,101,0,0
37,5,8,101,0,0
37,5,9,101,0,0
37,5,10,101,0,0
37,5,11,101,0,0
37,5,12,101,0,0
37,5,13,101,0,0
37,5,14,101,0,0
37,5,15,101,0,0
37,5,16,101,0,0
37,5,17,101,0,0
37,5,18,101,0,0
37,5,19,101,0,0
37,5,20,101,0,0
38,1,1,104,0,0
38,1,2,104,0,0
38,1,3,104,0,0
38,1,4,104,0,0
38,1,5,104,0,0
38,1,6,104,0,0
38,1,7,104,0,0
38,1,8,104,0,0
38,1,9,104,0,0
38,1,10,104,0,0
38,1,11,104,0,0
38,1,12,104,0,0
38,1,13,104,0,0
38,1,14,104,0,0
38,1,15,104,0,0
38,1,16,104,0,0
38,1,17,104,0,0
38,1,18,104,0,0
38,1,19,104,0,0
38,1,20,104,0,0
38,2,1,105,0,0
38,2,2,105,0,0
38,2,3,105,0,0
38,2,4,105,0,0
38,2,5,105,0,0
38,2,6,105,0,0
38,2,7,105,0,0
38,2,8,105,0,0
38,2,9,105,0,0
38,2,10,105,0,0
38,2,11,105,0,0
38,2,12,105,0,0
38,2,13,105,0,0
38,2,14,105,0,0
38,2,15,105,0,0
38,2,16,105,0,0
38,2,17,105,0,0
38,2,18,105,0,0
38,2,19,105,0,0
38,2,20,105,0,0
38,3,1,107,0,0
38,3,2,107,0,0
38,3,3,107,0,0
38,3,4,107,0,0
38,3,5,107,0,0
38,3,6,107,0,0
38,3,7,107,0,0
38,3,8,107,0,0
38,3,9,107,0,0
38,3,10,107,0,0
38,3,11,107,0,0
38,3,12,107,0,0
38,3,13,107,0,0
38,3,14,107,0,0
38,3,15,107,0,0
38,3,16,107,0,0
38,3,17,107,0,0
38,3,18,107,0,0
38,3,19,107,0,0
38,3,20,107,0,0
38,4,1,106,0,0
38,4,2,106,0,0
38,4,3,106,0,0
38,4,4,106,0,0
38,4,5,106,0,0
38,4,6,106,0,0
38,4,7,106,0,0
38,4,8,106,0,0
38,4,9,106,0,0
38,4,10,106,0,0
38,4,11,106,0,0
38,4,12,106,0,0
38,4,13,106,0,0
38,4,14,106,0,0
38,4,15,106,0,0
38,4,16,106,0,0
38,4,17,106,0,0
38,4,18,106,0,0
38,4,19,106,0,0
38,4,20,106,0,0
38,5,1,104,0,0
38,5,2,104,0,0
38,5,3,104,0,0
38,5,4,104,0,0
38,5,5,104,0,0
38,5,6,104,0,0
38,5,7,104,0,0
38,5,8,104,0,0
38,5,9,104,0,0
38,5,10,104,0,0
38,5,11,104,0,0
38,5,12,104,0,0
38,5,13,104,0,0
38,5,14,104,0,0
38,5,15,104,0,0
38,5,16,104,0,0
38,5,17,104,0,0
38,5,18,104,0,0
38,5,19,104,0,0
38,5,20,104,0,0
39,1,1,103,0,0
39,1,2,103,0,0
39,1,3,103,0,0
39,1,4,103,0,0
39,1,5,103,0,0
39,1,6,103,0,0
39,1,7,103,0,0
39,1,8,103,0,0
39,1,9,103,0,0
39,1,10,103,0,0
39,1,11,103,0,0
39,1,12,103,0,0
39,1,13,103,0,0
39,1,14,103,0,0
39,1,15,103,0,0
39,1,16,103,0,0
39,1,17,103,0,0
39,1,18,103,0,0
39,1,19,103,0,0
39,1,20,103,0,0
39,2,1,105,0,0
39,2,2,105,0,0
39,2,3,105,0,0
39,2,4,105,0,0
39,2,5,105,0,0
39,2,6,105,0,0
39,2,7,105,0,0
39,2,8,105,0,0
39,2,9,105,0,0
39,2,10,105,0,0
39,2,11,105,0,0
39,2,12,105,0,0
39,2,13,105,0,0
39,2,14,105,0,0
39,2,15,105,0,0
39,2,16,105,0,0
39,2,17,105,0,0
39,2,18,105,0,0
39,2,19,105,0,0
39,2,20,105,0,0
39,3,1,105,6,0
39,3,2,105,6,0
39,3,3,105,6,0
39,3,4,105,6,0
39,3,5,105,6,0
39,3,6,105,6,0
39,3,7,105,6,0
39,3,8,105,6,0
39,3,9,105,6,0
39,3,10,105,6,0
39,3,11,105,6,0
39,3,12,105,6,0
39,3,13,105,6,0
39,3,14,105,6,0
39,3,15,105,6,0
39,3,16,105,6,0
39,3,17,105,6,0
39,3,18,105,6,0
39,3,19,105,6,0
39,3,20,105,6,0
39,4,1,106,0,0
39,4,2,106,0,0
39,4,3,106,0,0
39,4,4,106,0,0
39,4,5,106,0,0
39,4,6,106,0,0
39,4,7,106,0,0
39,4,8,106,0,0
39,4,9,106,0,0
39,4,10,106,0,0
39,4,11,106,0,0
39,4,12,106,0,0
39,4,13,106,0,0
39,4,14,106,0,0
39,4,15,106,0,0
39,4,16,106,0,0
39,4,17,106,0,0
39,4,18,106,0,0
39,4,19,106,0,0
39,4,20,106,0,0
39,5,1,103,2,0
39,5,2,103,2,0
39,5,3,103,2,0
39,5,4,103,2,0
39,5,5,103,2,0
39,5,6,103,2,0
39,5,7,103,2,0
39,5,8,103,2,0
39,5,9,103,2,0
39,5,10,103,2,0
39,5,11,103,2,0
39,5,12,103,2,0
39,5,13,103,2,0
39,5,14,103,2,0
39,5,15,103,2,0
39,5,16,103,2,0
39,5,17,103,2,0
39,5,18,103,2,0
39,5,19,103,2,0
39,5,20,103,2,0
40,1,1,107,0,0
40,1,2,107,0,0
40,1,3,107,0,0
40,1,4,107,0,0
40,1,5,107,0,0
40,1,6,107,0,0
40,1,7,107,0,0
40,1,8,107,0,0
40,1,9,107,0,0
40,1,10,107,0,0
40,1,11,107,0,0
40,1,12,107,0,0
40,1,13,107,0,0
40,1,14,107,0,0
40,1,15,107,0,0
40,1,16,107,0,0
40,1,17,107,0,0
40,1,18,107,0,0
40,1,19,107,0,0
40,1,20,107,0,0
40,2,1,105,0,0
40,2,2,105,0,0
40,2,3,105,0,0
40,2,4,105,0,0
40,2,5,105,0,0
40,2,6,105,0,0
40,2,7,105,0,0
40,2,8,105,0,0
40,2,9,105,0,0
40,2,10,105,0,0
40,2,11,105,0,0
40,2,12,105,0,0
40,2,13,105,0,0
40,2,14,105,0,0
40,2,15,105,0,0
40,2,16,105,0,0
40,2,17,105,0,0
40,2,18,105,0,0
40,2,19,105,0,0
40,2,20,105,0,0
40,3,1,104,0,0
40,3,2,104,0,0
40,3,3,104,0,0
40,3,4,104,0,0
40,3,5,104,0,0
40,3,6,104,0,0
40,3,7,104,0,0
40,3,8,104,0,0
40,3,9,104,0,0
40,3,10,104,0,0
40,3,11,104,0,0
40,3,12,104,0,0
40,3,13,104,0,0
40,3,14,104,0,0
40,3,15,104,0,0
40,3,16,104,0,0
40,3,17,104,0,0
40,3,18,104,0,0
40,3,19,104,0,0
40,3,20,104,0,0
40,4,1,105,0,0
40,4,2,105,0,0
40,4,3,105,0,0
40,4,4,105,0,0
40,4,5,105,0,0
40,4,6,105,0,0
40,4,7,105,0,0
40,4,8,105,0,0
40,4,9,105,0,0
40,4,10,105,0,0
40,4,11,105,0,0
40,4,12,105,0,0
40,4,13,105,0,0
40,4,14,105,0,0
40,4,15,105,0,0
40,4,16,105,0,0
40,4,17,105,0,0
40,4,18,105,0,0
40,4,19,105,0,0
40,4,20,105,0,0
40,5,1,103,0,0
40,5,2,103,0,0
40,5,3,103,0,0
40,5,4,103,0,0
40,5,5,103,0,0
40,5,6,103,0,0
40,5,7,103,0,0
40,5,8,103,0,0
40,5,9,103,0,0
40,5,10,103,0,0
40,5,11,103,0,0
40,5,12,103,0,0
40,5,13,103,0,0
40,5,14,103,0,0
40,5,15,103,0,0
40,5,16,103,0,0
40,5,17,103,0,0
40,5,18,103,0,0
40,5,19,103,0,0
40,5,20,103,0,0
41,1,1,105,0,0
41,1,2,105,0,0
41,1,3,105,0,0
41,1,4,105,0,0
41,1,5,105,0,0
41,1,6,105,0,0
41,1,7,105,0,0
41,1,8,105,0,0
41,1,9,105,0,0
41,1,10,105,0,0
41,1,11,105,0,0
41,1,12,105,0,0
41,1,13,105,0,0
41,1,14,105,0,0
41,1,15,105,0,0
41,1,16,105,0,0
41,1,17,105,0,0
41,1,18,105,0,0
41,1,19,105,0,0
41,1,20,105,0,0
41,2,1,101,0,0
41,2,2,101,0,0
41,2,3,101,0,0
41,2,4,101,0,0
41,2,5,101,0,0
41,2,6,101,0,0
41,2,7,101,0,0
41,2,8,101,0,0
41,2,9,101,0,0
41,2,10,101,0,0
41,2,11,101,0,0
41,2,12,101,0,0
41,2,13,101,0,0
41,2,14,101,0,0
41,2,15,101,0,0
41,2,16,101,0,0
41,2,17,101,0,0
41,2,18,101,0,0
41,2,19,101,0,0
41,2,20,101,0,0
41,3,1,105,0,0
41,3,2,105,0,0
41,3,3,105,0,0
41,3,4,105,0,0
41,3,5,105,0,0
41,3,6,105,0,0
41,3,7,105,0,0
41,3,8,105,0,0
41,3,9,105,0,0
41,3,10,105,0,0
41,3,11,105,0,0
41,3,12,105,0,0
41,3,13,105,0,0
41,3,14,105,0,0
41,3,15,105,0,0
41,3,16,105,0,0
41,3,17,105,0,0
41,3,18,105,0,0
41,3,19,105,0,0
41,3,20,105,0,0
41,4,1,103,0,0
41,4,2,103,0,0
41,4,3,103,0,0
41,4,4,103,0,0
41,4,5,103,0,0
41,4,6,103,0,0
41,4,7,103,0,0
41,4,8,103,0,0
41,4,9,103,0,0
41,4,10,103,0,0
41,4,11,103,0,0
41,4,12,103,0,0
41,4,13,103,0,0
41,4,14,103,0,0
41,4,15,103,0,0
41,4,16,103,0,0
41,4,17,103,0,0
41,4,18,103,0,0
41,4,19,103,0,0
41,4,20,103,0,0
41,5,1,103,0,0
41,5,2,103,0,0
41,5,3,103,0,0
41,5,4,103,0,0
41,5,5,103,0,0
41,5,6,103,0,0
41,5,7,103,0,0
41,5,8,103,0,0
41,5,9,103,0,0
41,5,10,103,0,0
41,5,11,103,0,0
41,5,12,103,0,0
41,5,13,103,0,0
41,5,14,103,0,0
41,5,15,103,0,0
41,5,16,103,0,0
41,5,17,103,0,0
41,5,18,103,0,0
41,5,19,103,0,0
41,5,20,103,0,0
42,1,1,107,0,0
42,1,2,107,0,0
42,1,3,107,0,0
42,1,4,107,0,0
42,1,5,107,0,0
42,1,6,107,0,0
42,1,7,107,0,0
42,1,8,107,0,0
42,1,9,107,0,0
42,1,10,107,0,0
42,1,11,107,0,0
42,1,12,107,0,0
42,1,13,107,0,0
42,1,14,107,0,0
42,1,15,107,0,0
42,1,16,107,0,0
42,1,17,107,0,0
42,1,18,107,0,0
42,1,19,107,0,0
42,1,20,107,0,0
42,2,1,101,0,0
42,2,2,101,0,0
42,2,3,101,0,0
42,2,4,101,0,0
42,2,5,101,0,0
42,2,6,101,0,0
42,2,7,101,0,0
42,2,8,101,0,0
42,2,9,101,0,0
42,2,10,101,0,0
42,2,11,101,0,0
42,2,12,101,0,0
42,2,13,101,0,0
42,2,14,101,0,0
42,2,15,101,0,0
42,2,16,101,0,0
42,2,17,101,0,0
42,2,18,101,0,0
42,2,19,101,0,0
42,2,20,101,0,0
42,3,1,105,0,0
42,3,2,105,0,0
42,3,3,105,0,0
42,3,4,105,0,0
42,3,5,105,0,0
42,3,6,105,0,0
42,3,7,105,0,0
42,3,8,105,0,0
42,3,9,105,0,0
42,3,10,105,0,0
42,3,11,105,0,0
42,3,12,105,0,0
42,3,13,105,0,0
42,3,14,105,0,0
42,3,15,105,0,0
42,3,16,105,0,0
42,3,17,105,0,0
42,3,18,105,0,0
42,3,19,105,0,0
42,3,20,105,0,0
42,4,1,105,0,0
42,4,2,105,0,0
42,4,3,105,0,0
42,4,4,105,0,0
42,4,5,105,0,0
42,4,6,105,0,0
42,4,7,105,0,0
42,4,8,105,0,0
42,4,9,105,0,0
42,4,10,105,0,0
42,4,11,105,0,0
42,4,12,105,0,0
42,4,13,105,0,0
42,4,14,105,0,0
42,4,15,105,0,0
42,4,16,105,0,0
42,4,17,105,0,0
42,4,18,105,0,0
42,4,19,105,0,0
42,4,20,105,0,0
42,5,1,105,7,0
42,5,2,105,7,0
42,5,3,105,7,0
42,5,4,105,7,0
42,5,5,105,7,0
42,5,6,105,7,0
42,5,7,105,7,3
42,5,8,105,7,0
42,5,9,105,7,0
42,5,10,105,7,0
42,5,11,105,7,3
42,5,12,105,7,0
42,5,13,105,7,3
42,5,14,105,7,0
42,5,15,105,7,0
42,5,16,105,7,0
42,5,17,105,7,0
42,5,18,105,7,3
42,5,19,105,7,0
42,5,20,105,7,3
43,1,1,103,4,0
43,1,2,103,4,0
43,1,3,103,4,0
43,1,4,103,4,0
43,1,5,103,4,0
43,1,6,103,4,0
43,1,7,103,4,0
43,1,8,103,4,0
43,1,9,103,4,0
43,1,10,103,4,0
43,1,11,103,4,0
43,1,12,103,4,0
43,1,13,103,4,0
43,1,14,103,4,0
43,1,15,103,4,0
43,1,16,103,4,0
43,1,17,103,4,0
43,1,18,103,4,0
43,1,19,103,4,0
43,1,20,103,4,0
43,2,1,105,6,0
43,2,2,105,6,0
43,2,3,105,6,0
43,2,4,105,6,0
43,2,5,105,6,0
43,2,6,105,6,0
43,2,7,105,6,0
43,2,8,105,6,0
43,2,9,105,6,0
43,2,10,105,6,0
43,2,11,105,6,0
43,2,12,105,6,0
43,2,13,105,6,0
43,2,14,105,6,0
43,2,15,105,6,0
43,2,16,105,6,0
43,2,17,105,6,0
43,2,18,105,6,0
43,2,19,105,6,0
43,2,20,105,6,0
43,3,1,105,0,0
43,3,2,105,0,0
43,3,3,105,0,0
43,3,4,105,0,0
43,3,5,105,0,0
43,3,6,105,0,0
43,3,7,105,0,0
43,3,8,105,0,0
43,3,9,105,0,0
43,3,10,105,0,0
43,3,11,105,0,0
43,3,12,105,0,0
43,3,13,105,0,0
43,3,14,105,0,0
43,3,15,105,0,0
43,3,16,105,0,0
43,3,17,105,0,0
43,3,18,105,0,0
43,3,19,105,0,0
43,3,20,105,0,0
43,4,1,105,0,0
43,4,2,105,0,0
43,4,3,105,0,0
43,4,4,105,0,0
43,4,5,105,0,0
43,4,6,105,0,0
43,4,7,105,0,0
43,4,8,105,0,0
43,4,9,105,0,0
43,4,10,105,0,0
43,4,11,105,0,0
43,4,12,105,0,0
43,4,13,105,0,0
43,4,14,105,0,0
43,4,15,105,0,0
43,4,16,105,0,0
43,4,17,105,0,0
43,4,18,105,0,0
43,4,19,105,0,0
43,4,20,105,0,0
43,5,1,101,0,0
43,5,2,101,0,0
43,5,3,101,0,0
43,5,4,101,0,0
43,5,5,101,0,0
43,5,6,101,0,0
43,5,7,101,0,0
43,5,8,101,0,0
43,5,9,101,0,0
43,5,10,101,0,0
43,5,11,101,0,0
43,5,12,101,0,0
43,5,13,101,0,0
43,5,14,101,0,0
43,5,15,101,0,0
43,5,16,101,0,0
43,5,17,101,0,0
43,5,18,101,0,0
43,5,19,101,0,0
43,5,20,101,0,0
44,1,1,107,0,0
44,1,2,107,0,0
44,1,3,107,0,0
44,1,4,107,0,0
44,1,5,107,0,0
44,1,6,107,0,0
44,1,7,107,0,0
44,1,8,107,0,0
44,1,9,107,0,0
44,1,10,107,0,0
44,1,11,107,0,0
44,1,12,107,0,0
44,1,13,107,0,0
44,1,14,107,0,0
44,1,15,107,0,0
44,1,16,107,0,0
44,1,17,107,0,0
44,1,18,107,0,0
44,1,19,107,0,0
44,1,20,107,0,0
44,2,1,104,0,0
44,2,2,104,0,0
44,2,3,104,0,0
44,2,4,104,0,0
44,2,5,104,0,0
44,2,6,104,0,0
44,2,7,104,0,0
44,2,8,104,0,0
44,2,9,104,0,0
44,2,10,104,0,0
44,2,11,104,0,0
44,2,12,104,0,0
44,2,13,104,0,0
44,2,14,104,0,0
44,2,15,104,0,0
44,2,16,104,0,0
44,2,17,104,0,0
44,2,18,104,0,0
44,2,19,104,0,0
44,2,20,104,0,0
44,3,1,104,0,0
44,3,2,104,0,0
44,3,3,104,0,0
44,3,4,104,0,0
44,3,5,104,0,0
44,3,6,104,0,0
44,3,7,104,0,0
44,3,8,104,0,0
44,3,9,104,0,0
44,3,10,104,0,0
44,3,11,104,0,0
44,3,12,104,0,0
44,3,13,104,0,0
44,3,14,104,0,0
44,3,15,104,0,0
44,3,16,104,0,0
44,3,17,104,0,0
44,3,18,104,0,0
44,3,19,104,0,0
44,3,20,104,0,0
44,4,1,105,0,0
44,4,2,105,0,0
44,4,3,105,0,0
44,4,4,105,0,0
44,4,5,105,0,0
44,4,6,105,0,0
44,4,7,105,0,0
44,4,8,105,0,0
44,4,9,105,0,0
44,4,10,105,0,0
44,4,11,105,0,0
44,4,12,105,0,0
44,4,13,105,0,0
44,4,14,105,0,0
44,4,15,105,0,0
44,4,16,105,0,0
44,4,17,105,0,0
44,4,18,105,0,0
44,4,19,105,0,0
44,4,20,105,0,0
44,5,1,104,0,0
44,5,2,104,0,0
44,5,3,104,0,0
44,5,4,104,0,0
44,5,5,104,0,0
44,5,6,104,0,0
44,5,7,104,0,0
44,5,8,104,0,0
44,5,9,104,0,0
44,5,10,104,0,0
44,5,11,104,0,0
44,5,12,104,0,0
44,5,13,104,0,0
44,5,14,104,0,0
44,5,15,104,0,0
44,5,16,104,0,0
44,5,17,104,0,0
44,5,18,104,0,0
44,5,19,104,0,0
44,5,20,104,0,0
45,1,1,104,0,0
45,1,2,104,0,0
45,1,3,104,0,0
45,1,4,104,0,0
45,1,5,104,0,0
45,1,6,104,0,0
45,1,7,104,0,0
45,1,8,104,0,0
45,1,9,104,0,0
45,1,10,104,0,0
45,1,11,104,0,0
45,1,12,104,0,0
45,1,13,104,0,0
45,1,14,104,0,0
45,1,15,104,0,0
45,1,16,104,0,0
45,1,17,104,0,0
45,1,18,104,0,0
45,1,19,104,0,0
45,1,20,104,0,0
45,2,1,105,7,0
45,2,2,105,7,0
45,2,3,105,7,0
45,2,4,105,7,0
45,2,5,105,7,0
45,2,6,105,7,0
45,2,7,105,7,0
45,2,8,105,7,0
45,2,9,105,7,0
45,2,10,105,7,0
45,2,11,105,7,0
45,2,12,105,7,0
45,2,13,105,7,0
45,2,14,105,7,0
45,2,15,105,7,0
45,2,16,105,7,0
45,2,17,105,7,0
45,2,18,105,7,0
45,2,19,105,7,0
45,2,20,105,7,0
45,3,1,105,6,0
45,3,2,105,6,0
45,3,3,105,6,0
45,3,4,105,6,0
45,3,5,105,6,0
45,3,6,105,6,0
45,3,7,105,6,0
45,3,8,105,6,0
45,3,9,105,6,0
45,3,10,105,6,0
45,3,11,105,6,0
45,3,12,105,6,0
45,3,13,105,6,0
45,3,14,105,6,0
45,3,15,105,6,0
45,3,16,105,6,0
45,3,17,105,6,0
45,3,18,105,6,0
45,3,19,105,6,0
45,3,20,105,6,0
45,4,1,99,0,0
45,4,2,99,0,0
45,4,3,99,0,0
45,4,4,99,0,0
45,4,5,99,0,0
45,4,6,99,0,0
45,4,7,99,0,0
45,4,8,99,0,0
45,4,9,99,0,0
45,4,10,99,0,0
45,4,11,99,0,0
45,4,12,99,0,0
45,4,13,99,0,0
45,4,14,99,0,0
45,4,15,99,0,0
45,4,16,99,0,0
45,4,17,99,0,0
45,4,18,99,0,0
45,4,19,99,0,0
45,4,20,99,0,0
45,5,1,104,0,0
45,5,2,104,0,0
45,5,3,104,0,0
45,5,4,104,0,0
45,5,5,104,0,0
45,5,6,104,0,0
45,5,7,104,0,0
45,5,8,104,0,0
45,5,9,104,0,0
45,5,10,104,0,0
45,5,11,104,0,0
45,5,12,104,0,0
45,5,13,104,0,0
45,5,14,104,0,0
45,5,15,104,0,0
45,5,16,104,0,0
45,5,17,104,0,0
45,5,18,104,0,0
45,5,19,104,0,0
45,5,20,104,0,0
46,1,1,104,0,0
46,1,2,104,0,0
46,1,3,104,0,0
46,1,4,104,0,0
46,1,5,104,0,0
46,1,6,104,0,0
46,1,7,104,0,0
46,1,8,104,0,0
46,1,9,104,0,0
46,1,10,104,0,0
46,1,11,104,0,0
46,1,12,104,0,0
46,1,13,104,0,0
46,1,14,104,0,0
46,1,15,104,0,0
46,1,16,104,0,0
46,1,17,104,0,0
46,1,18,104,0,0
46,1,19,104,0,0
46,1,20,104,0,0
46,2,1,106,8,0
46,2,2,106,8,0
46,2,3,106,8,0
46,2,4,106,8,0
46,2,5,106,8,0
46,2,6,106,8,0
46,2,7,106,8,0
46,2,8,106,8,0
46,2,9,106,8,0
46,2,10,106,8,0
46,2,11,106,8,0
46,2,12,106,8,0
46,2,13,106,8,0
46,2,14,106,8,0
46,2,15,106,8,0
46,2,16,106,8,0
46,2,17,106,8,0
46,2,18,106,8,0
46,2,19,106,8,0
46,2,20,106,8,0
46,3,1,102,0,0
46,3,2,102,0,0
46,3,3,102,0,0
46,3,4,102,0,0
46,3,5,102,0,0
46,3,6,102,0,0
46,3,7,102,0,0
46,3,8,102,0,0
46,3,9,102,0,0
46,3,10,102,0,0
46,3,11,102,0,0
46,3,12,102,0,0
46,3,13,102,0,0
46,3,14,102,0,0
46,3,15,102,0,0
46,3,16,102,0,0
46,3,17,102,0,0
46,3,18,102,0,0
46,3,19,102,0,0
46,3,20,102,0,0
46,4,1,105,0,0
46,4,2,105,0,0
46,4,3,105,0,0
46,4,4,105,0,0
46,4,5,105,0,0
46,4,6,105,0,0
46,4,7,105,0,0
46,4,8,105,0,0
46,4,9,105,0,0
46,4,10,105,0,0
46,4,11,105,0,0
46,4,12,105,0,0
46,4,13,105,0,0
46,4,14,105,0,0
46,4,15,105,0,0
46,4,16,105,0,0
46,4,17,105,0,0
46,4,18,105,0,0
46,4,19,105,0,0
46,4,20,105,0,0
46,5,1,105,0,0
46,5,2,105,0,0
46,5,3,105,0,0
46,5,4,105,0,0
46,5,5,105,0,0
46,5,6,105,0,0
46,5,7,105,0,0
46,5,8,105,0,0
46,5,9,105,0,0
46,5,10,105,0,0
46,5,11,105,0,0
46,5,12,105,0,0
46,5,13,105,0,0
46,5,14,105,0,0
46,5,15,105,0,0
46,5,16,105,0,0
46,5,17,105,0,0
46,5,18,105,0,0
46,5,19,105,0,0
46,5,20,105,0,0
47,1,1,105,0,0
47,1,2,105,0,0
47,1,3,105,0,0
47,1,4,105,0,0
47,1,5,105,0,0
47,1,6,105,0,0
47,1,7,105,0,0
47,1,8,105,0,0
47,1,9,105,0,0
47,1,10,105,0,0
47,1,11,105,0,0
47,1,12,105,0,0
47,1,13,105,0,0
47,1,14,105,0,0
47,1,15,105,0,0
47,1,16,105,0,0
47,1,17,105,0,0
47,1,18,105,0,0
47,1,19,105,0,0
47,1,20,105,0,0
47,2,1,106,0,0
47,2,2,106,0,0
47,2,3,106,0,0
47,2,4,106,0,0
47,2,5,106,0,0
47,2,6,106,0,0
47,2,7,106,0,0
47,2,8,106,0,0
47,2,9,106,0,0
47,2,10,106,0,0
47,2,11,106,0,0
47,2,12,106,0,0
47,2,13,106,0,0
47,2,14,106,0,0
47,2,15,106,0,0
47,2,16,106,0,0
47,2,17,106,0,0
