影像号,读者,split,filter,n_roi,n_below,n_above,frac_below,frac_above,roi_min,roi_max
IMG-56F78D7F71,R1,A,wavelet-HLL,67626,0,0,0.0,0.0,-5.716280937194824,5.494110107421875
IMG-56F78D7F71,R1,A,wavelet-HLH,67626,0,0,0.0,0.0,-1.9434884786605835,2.3824222087860107
IMG-56F78D7F71,R1,A,wavelet-HHL,67626,0,0,0.0,0.0,-2.839505672454834,2.6319971084594727
IMG-56F78D7F71,R1,A,wavelet-HHH,67626,0,0,0.0,0.0,-1.261001467704773,1.34910249710083
IMG-56F78D7F71,R1,A,wavelet-LLL,67626,0,0,0.0,0.0,1.9889322519302368,27.796737670898438
IMG-56F78D7F71,R1,A,log-sigma-1-0-mm-3D,67626,0,0,0.0,0.0,-2.9601798057556152,2.286792755126953
IMG-56F78D7F71,R1,A,log-sigma-2-0-mm-3D,67626,0,0,0.0,0.0,-3.9405694007873535,1.799720048904419
IMG-56F78D7F71,R1,A,log-sigma-3-0-mm-3D,67626,0,0,0.0,0.0,-3.2851762771606445,1.544340968132019
IMG-FF74DF2CB0,R1,A,wavelet-LLH,5334,0,0,0.0,0.0,-2.399066686630249,1.6835554838180542
IMG-FF74DF2CB0,R1,A,wavelet-LHL,5334,0,0,0.0,0.0,-3.2684285640716553,4.327284812927246
IMG-FF74DF2CB0,R1,A,wavelet-LHH,5334,0,0,0.0,0.0,-1.3169705867767334,1.6952416896820068
IMG-FF74DF2CB0,R1,A,wavelet-HLL,5334,0,0,0.0,0.0,-5.412843704223633,4.0607194900512695
IMG-FF74DF2CB0,R1,A,wavelet-HLH,5334,0,0,0.0,0.0,-1.646309494972229,1.7816623449325562
IMG-FF74DF2CB0,R1,A,wavelet-HHL,5334,0,0,0.0,0.0,-2.1088693141937256,2.588869094848633
IMG-FF74DF2CB0,R1,A,wavelet-HHH,5334,0,0,0.0,0.0,-0.8376776576042175,0.9000656008720398
IMG-FF74DF2CB0,R1,A,wavelet-LLL,5334,0,0,0.0,0.0,2.743083953857422,14.293937683105469
IMG-FF74DF2CB0,R1,A,log-sigma-1-0-mm-3D,5334,0,0,0.0,0.0,-1.0219438076019287,1.3611540794372559
IMG-FF74DF2CB0,R1,A,log-sigma-2-0-mm-3D,5334,0,0,0.0,0.0,-1.5067404508590698,1.2028591632843018
IMG-FF74DF2CB0,R1,A,log-sigma-3-0-mm-3D,5334,0,0,0.0,0.0,-1.7301627397537231,1.1536778211593628
IMG-CA8DB0E356,R1,A,wavelet-LLH,2943,0,0,0.0,0.0,-2.971409797668457,1.9254932403564453
IMG-CA8DB0E356,R1,A,wavelet-LHL,2943,0,0,0.0,0.0,-3.713327646255493,2.584221124649048
IMG-CA8DB0E356,R1,A,wavelet-LHH,2943,0,0,0.0,0.0,-0.9005244374275208,1.1589059829711914
IMG-CA8DB0E356,R1,A,wavelet-HLL,2943,0,0,0.0,0.0,-5.648756980895996,2.3994662761688232
IMG-CA8DB0E356,R1,A,wavelet-HLH,2943,0,0,0.0,0.0,-1.3494999408721924,1.2188695669174194
IMG-CA8DB0E356,R1,A,wavelet-HHL,2943,0,0,0.0,0.0,-1.9325286149978638,2.422445058822632
IMG-CA8DB0E356,R1,A,wavelet-HHH,2943,0,0,0.0,0.0,-0.6854662895202637,0.758870542049408
IMG-CA8DB0E356,R1,A,wavelet-LLL,2943,0,0,0.0,0.0,3.100396156311035,12.740242958068848
IMG-CA8DB0E356,R1,A,log-sigma-1-0-mm-3D,2943,0,0,0.0,0.0,-0.9450023174285889,1.1524100303649902
IMG-CA8DB0E356,R1,A,log-sigma-2-0-mm-3D,2943,0,0,0.0,0.0,-1.0568485260009766,1.067489504814148
IMG-CA8DB0E356,R1,A,log-sigma-3-0-mm-3D,2943,0,0,0.0,0.0,-1.026850938796997,1.199567198753357
IMG-B620C26C3C,R1,B,wavelet-LLH,1939,0,0,0.0,0.0,-1.411901831626892,0.8853877186775208
IMG-B620C26C3C,R1,B,wavelet-LHL,1939,0,0,0.0,0.0,-1.2962080240249634,0.9674946665763855
IMG-B620C26C3C,R1,B,wavelet-LHH,1939,0,0,0.0,0.0,-0.8592599630355835,0.5622141361236572
